,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,9,8,0,0,1,1,51,183,22.88,54.46,2,0
1,1997,6,6,0,1,0,0,122,170,28.33,83.33,0,0
2,1998,3,3,0,0,0,0,36,78,26.0,68.42,0,0
3,1999,2,2,0,0,0,1,3,3,1.5,9.68,2,0
4,Overall (4),20,19,0,1,1,2,122,434,22.84,63.36,4,0
