,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1973,3,2,0,0,0,0,30,33,16.5,49.25,3,0
1,1974,2,2,0,1,0,0,104,111,55.5,93.28,3,0
2,1975,6,5,0,0,0,1,25,68,13.6,73.91,5,1
3,1976,2,1,1,0,0,0,46*,46,,82.14,2,1
4,Overall (4),13,10,1,1,0,1,104,258,28.67,77.25,13,2
