,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2002,11,11,2,0,1,1,89*,228,25.33,68.88,3,0
1,2003,21,20,0,0,3,2,71,484,24.2,67.98,6,0
2,2004,11,11,0,0,0,0,28,102,9.27,50.5,8,0
3,2005,2,1,0,0,0,0,4,4,4.0,28.57,0,0
4,2006,10,9,1,0,1,0,55,146,18.25,70.19,4,0
5,2008,10,10,0,1,0,2,115,206,20.6,88.41,4,0
6,2011,4,4,0,0,0,0,20,65,16.25,56.03,4,0
7,Overall (7),69,66,3,1,5,5,115,1235,19.6,68.01,29,0
