,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2010,6,5,0,0,0,0,35,67,13.4,76.14,2,0
1,2012,4,4,0,0,0,1,43,72,18.0,72.0,1,0
2,2014,5,4,0,0,2,0,67,131,32.75,108.26,1,0
3,2015,10,10,0,0,3,0,81,286,28.6,86.14,3,0
4,2016,5,5,0,0,0,0,39,90,18.0,56.6,1,0
5,2017,6,5,0,0,1,0,81,175,35.0,70.28,1,0
6,2018,4,4,0,0,1,0,76,104,26.0,73.24,1,0
7,2019,2,2,0,0,0,0,24,46,23.0,55.42,0,0
8,Overall (8),42,39,0,0,7,1,81,971,24.9,76.22,10,0
