,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2018,3,2,0,0,0,0,24,41,20.5,132.26,3,0
1,2019,2,2,0,0,0,0,36,52,26.0,130.0,2,0
2,Overall (2),5,4,0,0,0,0,36,93,23.25,130.99,5,0
