,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,3,3,0,0,0,0,45,94,31.33,85.45,2,0
1,2010,9,9,1,1,1,0,114,267,33.38,66.09,3,0
2,2011,1,1,0,0,0,0,1,1,1.0,33.33,0,0
3,2012,1,1,0,0,0,0,9,9,9.0,112.5,0,0
4,2014,8,8,0,0,1,1,53,223,27.88,60.76,1,0
5,2015,7,7,0,0,4,0,63,296,42.29,58.96,3,0
6,2016,6,6,0,0,0,1,30,51,8.5,57.95,4,0
7,2017,11,10,0,0,1,1,51,198,19.8,62.66,2,0
8,2019,2,2,0,0,0,0,9,14,7.0,63.64,0,0
9,Overall (9),48,47,1,1,7,3,114,1153,25.07,63.35,15,0
