,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2007,4,4,2,0,0,0,36*,53,26.5,58.89,2,0
1,2008,9,6,1,0,0,0,38,147,29.4,67.12,2,0
2,2009,7,5,2,0,0,2,30,44,14.67,73.33,3,0
3,2010,11,10,3,0,1,3,59*,197,28.14,57.77,6,0
4,2011,11,9,1,0,1,0,71,209,26.13,73.08,1,0
5,2012,4,3,0,0,0,1,27,29,9.67,51.79,0,0
6,2013,4,2,0,0,0,2,0,0,0.0,,1,0
7,2014,1,1,0,0,0,0,10,10,10.0,62.5,0,0
8,2015,8,7,5,0,0,0,26*,56,28.0,65.88,3,0
9,Overall (9),59,47,14,0,2,8,71,745,22.58,64.28,18,0
