,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2010,2,2,0,0,0,0,24,28,14.0,71.79,0,0
1,2011,3,1,0,0,0,0,23,23,23.0,143.75,1,0
2,Overall (2),5,3,0,0,0,0,24,51,17.0,92.73,1,0
