,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,19,11,4,0,0,0,31*,95,13.57,67.38,6,0
1,2010,18,12,3,0,0,1,24,122,13.56,57.01,6,0
2,2011,6,5,2,0,0,0,37,99,33.0,68.75,2,0
3,2015,15,12,3,0,0,1,27,122,13.56,64.55,6,0
4,2016,11,10,2,0,1,1,58,145,18.13,68.4,1,0
5,2017,12,7,4,0,0,2,14*,41,13.67,66.13,9,0
6,2018,15,14,2,0,0,2,34,120,10.0,51.28,7,0
7,Overall (7),96,71,20,0,1,7,58,744,14.59,62.21,37,0
