,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,2,1,0,0,0,0,1,1,1.0,20.0,0,0
1,2014,1,0,0,0,0,0,0,0,,,1,0
2,2016,1,1,0,0,0,0,7,7,7.0,43.75,0,0
3,2019,1,1,0,0,0,0,31,31,31.0,83.78,0,0
4,Overall (4),5,3,0,0,0,0,31,39,13.0,67.24,1,0
