,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1999,2,2,0,0,0,1,1,1,0.5,8.33,1,0
1,2001,20,20,0,0,8,2,71,610,30.5,60.7,6,0
2,2002,6,5,1,0,0,2,44,80,20.0,76.92,1,0
3,2006,7,7,0,0,1,0,54,152,21.71,51.88,3,0
4,Overall (4),35,34,1,0,9,5,71,843,25.55,59.62,11,0
