,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2012,3,2,0,0,0,0,10,11,5.5,55.0,0,0
1,2013,3,1,1,0,0,0,0*,0,,,0,0
2,2017,1,1,0,0,0,0,8,8,8.0,160.0,1,0
3,Overall (3),7,4,1,0,0,0,10,19,6.33,73.08,1,0
