,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1983,6,2,2,0,0,0,7*,7,,50.0,0,0
1,1984,6,0,0,0,0,0,0,0,,,0,0
2,1985,20,2,1,0,0,0,8*,11,11.0,,1,0
3,1988,3,1,0,0,0,0,10,10,10.0,43.48,0,0
4,Overall (4),35,5,3,0,0,0,10,28,14.0,52.83,1,0
