,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2008,2,1,1,0,0,0,17*,17,,54.84,1,0
1,2009,2,2,0,0,0,0,12,15,7.5,75.0,1,0
2,2010,6,5,2,0,0,1,4,8,2.67,88.89,1,0
3,2011,4,1,0,0,0,1,0,0,0.0,,2,0
4,2012,1,1,0,0,0,0,17,17,17.0,154.55,0,0
5,2013,1,1,0,0,0,0,23,23,23.0,92.0,2,0
6,Overall (6),16,11,3,0,0,2,23,80,10.0,80.81,7,0
