,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2007,5,5,0,0,0,0,28,89,17.8,95.7,5,1
1,2008,5,5,0,0,1,0,83,144,28.8,90.57,4,1
2,Overall (2),10,10,0,0,1,0,83,233,23.3,92.46,9,2
