,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2001,5,5,0,0,0,1,26,41,8.2,35.65,3,0
1,2003,3,3,0,0,0,0,17,39,13.0,54.17,1,0
2,Overall (2),8,8,0,0,0,1,26,80,10.0,42.78,4,0
