,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,6,5,3,0,0,1,39*,90,45.0,76.27,4,0
1,2007,9,6,2,0,0,0,44,90,22.5,58.44,3,0
2,Overall (2),15,11,5,0,0,1,44,180,30.0,66.18,7,0
