,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2003,4,2,0,0,0,1,7,7,3.5,53.85,1,0
1,2009,10,7,0,0,0,0,38,116,16.57,64.44,3,0
2,2010,6,3,2,0,0,0,13*,18,18.0,69.23,3,0
3,Overall (3),20,12,2,0,0,1,38,141,14.1,64.38,7,0
