,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,3,3,2,1,1,0,100*,196,196.0,83.4,3,0
1,2017,7,6,0,0,0,0,17,52,8.67,72.22,2,0
2,2018,3,3,1,0,1,1,60,69,34.5,80.23,1,0
3,2019,1,1,0,0,0,0,26,26,26.0,83.87,1,0
4,Overall (4),14,13,3,1,2,1,100*,343,34.3,80.9,7,0
