,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,6,5,0,0,0,0,46,127,25.4,105.83,1,0
1,2014,12,11,3,1,1,1,131*,350,43.75,177.66,1,0
2,2015,17,14,1,0,3,1,81,441,33.92,103.28,4,0
3,2016,9,9,0,0,0,1,35,129,14.33,64.82,3,0
4,2017,5,5,0,0,0,1,24,62,12.4,80.52,2,0
5,Overall (5),49,44,4,1,4,4,131*,1109,27.73,108.73,11,0
