,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1972,3,1,1,0,0,0,11*,11,,91.67,0,0
1,1973,3,2,1,0,0,0,17,17,17.0,85.0,0,0
2,1974,3,1,0,0,0,0,2,2,2.0,18.18,1,0
3,1975,5,2,1,0,0,1,18*,18,18.0,56.25,1,0
4,Overall (4),14,6,3,0,0,1,18*,48,16.0,64.0,2,0
