,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2000,8,7,2,0,2,0,77,239,47.8,78.62,4,0
1,2001,15,15,3,1,1,1,100,327,27.25,66.73,5,0
2,2002,6,5,1,0,0,0,35,89,22.25,81.65,0,0
3,2003,2,2,0,0,0,0,41,71,35.5,87.65,1,0
4,2004,9,7,4,0,1,0,60*,141,47.0,71.94,3,0
5,Overall (5),40,36,10,1,4,1,100,867,33.35,73.47,13,0
