,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1991,6,6,0,0,1,0,52,155,25.83,59.39,1,0
1,1992,4,4,0,0,0,0,31,59,14.75,39.6,0,0
2,1996,2,2,0,0,0,1,3,3,1.5,14.29,2,0
3,1997,3,3,0,0,0,1,32,40,13.33,53.33,2,0
4,1998,8,8,0,1,1,1,103,293,36.63,95.75,2,0
5,1999,3,3,0,0,0,1,3,4,1.33,15.38,1,0
6,2000,7,7,0,0,0,0,47,147,21.0,46.96,3,0
7,Overall (7),33,33,0,1,2,4,103,701,21.24,60.9,11,0
