,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,5,5,1,0,2,0,92*,204,51.0,61.45,0,0
1,2005,1,1,1,0,0,0,3*,3,,30.0,1,0
2,Overall (2),6,6,2,0,2,0,92*,207,51.75,60.53,1,0
