,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,8,7,2,0,1,0,53,142,28.4,95.3,1,0
1,2017,1,1,0,0,0,0,1,1,1.0,11.11,0,0
2,2018,5,4,1,0,0,0,23,56,18.67,101.82,3,0
3,Overall (3),14,12,3,0,1,0,53,199,22.11,93.43,4,0
