,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2016,3,2,2,0,0,0,2*,2,,12.5,0,0
1,2017,2,2,1,0,0,1,0*,0,0.0,,0,0
2,2018,6,2,0,0,0,1,14,14,7.0,127.27,3,0
3,2019,2,1,0,0,0,1,0,0,0.0,,0,0
4,Overall (4),13,7,3,0,0,3,14,16,4.0,51.61,3,0
