,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2015,15,14,0,1,3,2,102,462,33.0,98.3,5,0
1,2016,17,17,2,2,2,1,162,647,43.13,108.01,3,0
2,2017,16,16,0,0,6,1,96,533,33.31,103.9,6,0
3,2018,22,22,0,3,1,3,180,894,40.64,105.05,13,0
4,2019,6,5,0,2,2,0,123,402,80.4,121.45,3,0
5,Overall (5),76,74,2,8,14,7,180,2938,40.81,106.3,30,0
