,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1988,17,8,3,0,0,2,28,53,10.6,59.55,6,0
1,1989,2,2,0,0,0,0,14,20,10.0,60.61,1,0
2,1990,4,2,1,0,0,0,5,7,7.0,53.85,0,0
3,Overall (3),23,12,4,0,0,2,28,80,10.0,59.26,7,0
