,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,1,1,1,0,0,0,2*,2,,66.67,0,0
1,1997,6,4,2,0,0,1,5*,6,3.0,20.0,1,0
2,Overall (2),7,5,3,0,0,1,5*,8,4.0,24.24,1,0
