,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,2,2,1,0,0,0,14*,17,17.0,70.83,2,0
1,2014,2,0,0,0,0,0,0,0,,,0,0
2,2018,2,2,0,0,1,0,51,54,27.0,61.36,2,0
3,Overall (3),6,4,1,0,1,0,51,71,23.67,63.39,4,0
