,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1988,2,2,1,0,0,0,21*,30,30.0,50.0,0,0
1,1990,4,4,0,0,0,0,33,60,15.0,53.1,2,0
2,1995,3,3,0,0,0,0,44,92,30.67,49.46,2,0
3,1997,7,7,0,0,2,0,59,195,27.86,68.9,1,0
4,1998,5,5,0,0,0,0,39,79,15.8,51.3,1,0
5,1999,10,10,1,0,2,3,65,227,25.22,56.75,0,0
6,2000,4,4,0,0,1,0,64,113,28.25,79.02,0,0
7,2001,3,3,0,0,0,0,35,61,20.33,38.36,1,0
8,2003,6,6,0,0,0,0,44,119,19.83,53.13,1,0
9,Overall (9),44,44,2,0,5,3,65,976,23.24,56.68,8,0
