,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2003,3,3,0,0,0,0,29,44,14.67,45.83,0,0
1,2005,2,2,0,0,0,0,33,39,19.5,73.58,0,0
2,Overall (2),5,5,0,0,0,0,33,83,16.6,55.7,0,0
