,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1994,1,0,0,0,0,0,0,0,,,1,0
1,1995,9,7,0,0,0,0,40,90,12.86,59.6,2,1
2,1996,22,19,5,0,3,1,89,385,27.5,68.38,14,6
3,1997,5,5,0,0,0,1,22,44,8.8,60.27,4,2
4,Overall (4),37,31,5,0,3,2,89,519,19.96,65.95,21,9
