,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2009,4,2,2,0,0,0,2*,3,,60.0,0,0
1,2010,6,1,0,0,0,0,1,1,1.0,25.0,2,0
2,Overall (2),10,3,2,0,0,0,2*,4,4.0,44.44,2,0
