,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,7,7,0,0,1,1,88,198,28.29,90.83,3,0
1,2007,5,3,0,0,0,1,4,6,2.0,33.33,0,0
2,2010,2,2,0,0,1,0,68,97,48.5,140.58,0,0
3,Overall (3),14,12,0,0,2,2,88,301,25.08,98.69,3,0
