,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2011,1,1,0,0,0,0,7,7,7.0,70.0,0,0
1,2013,4,4,1,0,0,0,16,31,10.33,93.94,0,0
2,2014,1,1,0,0,0,1,0,0,0.0,,1,0
3,Overall (3),6,6,1,0,0,1,16,38,7.6,84.44,1,0
