,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,2,2,0,0,0,1,22,22,11.0,52.38,0,0
1,2008,2,2,1,0,0,1,0*,0,0.0,,1,0
2,Overall (2),4,4,1,0,0,2,22,22,7.33,42.31,1,0
