,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,8,4,1,0,0,0,12,28,9.33,32.18,1,0
1,2007,7,6,3,0,0,1,4*,8,2.67,40.0,0,0
2,Overall (2),15,10,4,0,0,1,12,36,6.0,33.64,1,0
