,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1997,1,0,0,0,0,0,0,0,,,0,0
1,1998,24,19,7,0,1,0,57,265,22.08,69.92,11,0
2,1999,5,4,1,0,0,0,17*,38,12.67,55.07,1,0
3,2000,4,4,0,0,0,2,30,36,9.0,56.25,2,0
4,Overall (4),34,27,8,0,1,2,57,339,17.84,66.21,14,0
