,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,3,3,0,0,0,0,31,51,17.0,67.11,1,0
1,2007,7,6,1,0,2,0,56*,156,31.2,69.03,1,0
2,2008,4,4,0,0,2,0,55,187,46.75,70.83,1,0
3,2009,4,4,0,0,1,1,65,99,24.75,68.28,1,0
4,2010,12,12,1,0,2,0,84*,255,23.18,73.91,0,0
5,2011,5,5,0,0,0,0,28,77,15.4,52.74,1,0
6,2013,4,4,0,0,1,1,98,145,36.25,71.43,0,0
7,2014,2,2,1,0,2,0,75*,132,132.0,62.86,1,0
8,Overall (8),41,40,3,0,10,2,98,1102,29.78,68.24,6,0
