,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1990,8,6,2,0,0,0,21,54,13.5,57.45,1,0
1,1991,4,2,1,0,0,1,11*,11,11.0,73.33,1,0
2,Overall (2),12,8,3,0,0,1,21,65,13.0,59.63,2,0
