,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1993,13,13,3,1,2,0,127*,471,47.1,91.63,3,0
1,1994,24,20,3,0,6,2,75*,580,34.12,70.9,4,0
2,1995,10,8,0,0,1,1,64,174,21.75,60.21,8,0
3,1996,3,2,0,0,0,0,32,40,20.0,83.33,0,0
4,Overall (4),50,43,6,1,9,3,127*,1265,34.19,75.79,15,0
