,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2013,1,1,0,0,0,0,14,14,14.0,56.0,0,0
1,2014,18,13,5,0,0,2,38*,101,12.63,99.02,11,0
2,2015,5,4,1,0,0,1,17,22,7.33,78.57,5,0
3,2016,7,3,1,0,0,0,15*,32,16.0,96.97,3,0
4,Overall (4),31,21,7,0,0,3,38*,169,12.07,89.89,19,0
