,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,6,3,2,0,0,0,2,4,4.0,50.0,2,0
1,2005,4,4,1,0,0,0,24,40,13.33,86.96,1,0
2,2006,1,0,0,0,0,0,0,0,,,0,0
3,2009,1,1,0,0,0,0,8,8,8.0,42.11,0,0
4,2012,3,3,2,0,0,0,7*,15,15.0,60.0,0,0
5,2013,10,5,3,0,0,1,5*,9,4.5,33.33,1,0
6,2014,1,0,0,0,0,0,0,0,,,0,0
7,Overall (7),26,16,8,0,0,1,24,76,9.5,60.8,4,0
