,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1981,1,1,0,0,0,0,17,17,17.0,170.0,0,0
1,1984,2,2,0,0,0,0,11,21,10.5,91.3,1,0
2,1986,3,2,0,0,0,1,7,7,3.5,100.0,0,0
3,1989,4,1,0,0,0,0,4,4,4.0,50.0,1,0
4,Overall (4),10,6,0,0,0,1,17,49,8.17,102.08,2,0
