,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2015,13,12,1,0,1,1,50*,212,19.27,61.99,5,0
1,2016,4,4,1,0,1,0,54,104,34.67,83.87,0,0
2,2017,11,9,0,0,1,0,52,208,23.11,69.8,2,0
3,2019,5,3,1,0,0,0,43*,57,28.5,98.28,0,0
4,Overall (4),33,28,3,0,3,1,54,581,23.24,70.68,7,0
