,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2002,5,3,2,0,0,0,23*,40,40.0,68.97,1,0
1,2006,2,2,1,0,0,0,3,3,3.0,21.43,1,0
2,Overall (2),7,5,3,0,0,0,23*,43,21.5,59.72,2,0
