,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1973,1,1,0,0,0,0,1,1,1.0,50.0,0,0
1,1975,2,1,0,0,0,0,1,1,1.0,25.0,0,0
2,1976,3,2,2,0,0,0,1*,1,,,2,0
3,1977,1,0,0,0,0,0,0,0,,,0,0
4,1978,1,1,1,0,0,0,2*,2,,50.0,0,0
5,1979,9,3,2,0,0,1,1*,1,1.0,14.29,3,0
6,1980,2,0,0,0,0,0,0,0,,,0,0
7,1981,3,2,0,0,0,2,0,0,0.0,,0,0
8,Overall (8),22,10,5,0,0,3,2*,6,1.2,27.27,5,0
