,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1982,5,5,3,0,0,0,44*,143,71.5,72.22,0,0
1,1983,7,7,1,0,1,0,65,189,31.5,88.32,1,0
2,1986,8,7,0,0,0,0,39,125,17.86,53.65,3,0
3,Overall (3),20,19,4,0,1,0,65,457,30.47,70.85,4,0
