,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2001,5,3,2,0,0,0,3,4,4.0,66.67,1,0
1,2002,6,4,2,0,0,1,4*,7,3.5,46.67,2,0
2,2003,6,3,2,0,0,0,14*,18,18.0,47.37,0,0
3,Overall (3),17,10,6,0,0,1,14*,29,7.25,49.15,3,0
