,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1981,1,0,0,0,0,0,0,0,,,0,0
1,1982,3,1,0,0,0,0,3,3,3.0,15.79,1,0
2,Overall (2),4,1,0,0,0,0,3,3,3.0,15.79,1,0
