,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,4,2,0,0,0,1,2,2,1.0,50.0,1,0
1,1997,4,1,0,0,0,0,20,20,20.0,86.96,2,0
2,1998,3,2,1,0,0,0,1*,2,2.0,22.22,0,0
3,1999,18,8,4,0,0,1,9,21,5.25,42.0,2,0
4,2000,12,4,2,0,0,2,14*,19,9.5,39.58,2,0
5,2001,9,8,3,0,0,2,8*,22,4.4,21.36,1,0
6,Overall (6),50,25,10,0,0,6,20,86,5.73,36.29,8,0
