,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1992,3,2,1,0,0,0,34*,37,37.0,148.0,2,1
1,1993,14,9,1,0,0,1,27,81,10.13,90.0,9,5
2,1994,2,1,0,0,0,1,0,0,0.0,,1,1
3,Overall (3),19,12,2,0,0,2,34*,118,11.8,101.72,12,7
