,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1996,5,5,1,0,1,0,64,168,42.0,62.69,0,0
1,2003,4,4,1,1,0,1,134*,154,51.33,96.25,0,0
2,Overall (2),9,9,2,1,1,1,134*,322,46.0,75.23,0,0
