,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2002,2,2,0,0,0,1,13,13,6.5,72.22,1,0
1,2003,2,2,0,0,0,1,34,34,17.0,82.93,0,0
2,2004,3,3,0,0,2,0,54,131,43.67,72.38,3,0
3,2005,8,8,0,0,3,0,84,300,37.5,66.82,3,0
4,Overall (4),15,15,0,0,5,2,84,478,31.87,69.38,7,0
