,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2017,2,2,0,0,0,0,29,31,15.5,67.39,0,0
1,2018,18,18,0,3,2,1,127,727,40.39,109.65,9,0
2,2019,5,4,2,1,0,0,104*,141,70.5,133.02,4,0
3,Overall (3),25,24,2,4,2,1,127,899,40.86,110.31,13,0
