,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1986,3,2,0,0,0,0,3,4,2.0,33.33,1,0
1,1987,3,1,0,0,0,0,12,12,12.0,200.0,0,0
2,1988,14,12,4,0,0,2,33,77,9.63,59.23,1,0
3,1989,10,8,0,0,0,3,25,40,5.0,70.18,2,0
4,1990,8,7,2,0,0,1,21,42,8.4,85.71,2,0
5,1991,3,3,1,0,0,0,22*,35,17.5,77.78,0,0
6,1992,3,3,0,0,0,0,19,39,13.0,76.47,2,0
7,Overall (7),44,36,7,0,0,6,33,249,8.59,71.14,8,0
