,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,3,3,0,0,0,0,33,53,17.67,53.0,0,0
1,2007,1,1,0,0,0,1,0,0,0.0,,0,0
2,2009,8,7,1,1,0,2,117,172,28.67,67.45,2,0
3,2010,2,2,0,0,0,0,38,39,19.5,45.88,2,0
4,Overall (4),14,13,1,1,0,3,117,264,22.0,59.73,4,0
