,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2006,4,4,0,0,0,0,45,118,29.5,129.67,1,0
1,2007,9,9,0,1,0,1,104,269,29.89,122.83,4,0
2,2008,4,4,0,0,0,2,30,49,12.25,84.48,2,0
3,2009,2,2,0,0,0,0,35,45,22.5,104.65,0,0
4,Overall (4),19,19,0,1,0,3,104,481,25.32,117.03,7,0
