,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2002,2,1,0,0,0,1,0,0,0.0,,3,0
1,2005,10,6,3,0,1,1,69,81,27.0,68.64,0,0
2,Overall (2),12,7,3,0,1,2,69,81,20.25,65.85,3,0
