,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2004,1,1,0,0,0,1,0,0,0.0,,0,0
1,2005,6,6,0,0,0,1,46,97,16.17,76.38,3,0
2,Overall (2),7,7,0,0,0,2,46,97,13.86,70.8,3,0
