,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1995,4,4,0,0,0,0,48,94,23.5,78.33,2,0
1,1996,20,20,0,0,2,2,78,391,19.55,83.19,4,0
2,1997,3,3,0,0,0,1,5,6,2.0,31.58,2,0
3,1998,4,4,0,0,0,0,13,40,10.0,55.56,0,0
4,1999,5,5,0,0,1,0,68,143,28.6,85.12,2,0
5,2000,14,13,0,0,2,3,86,257,19.77,75.59,5,0
6,2001,1,1,0,0,0,0,5,5,5.0,38.46,0,0
7,Overall (7),51,50,0,0,5,6,86,936,18.72,77.87,15,0
