,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1979,1,1,1,0,0,0,3*,3,,33.33,0,0
1,1980,5,4,3,0,0,1,6*,10,10.0,38.46,1,0
2,1981,9,2,2,0,0,0,2*,2,,15.38,0,0
3,1982,1,1,1,0,0,0,2*,2,,16.67,0,0
4,1983,25,10,7,0,0,2,19*,49,16.33,38.28,6,0
5,1984,10,4,3,0,0,0,5,6,6.0,15.0,1,0
6,1985,13,5,4,0,0,0,6,11,11.0,55.0,1,0
7,1986,18,7,5,0,0,1,7*,18,9.0,32.73,4,0
8,1987,9,6,4,0,0,1,5*,11,5.5,55.0,1,0
9,1988,22,8,7,0,0,1,3*,6,6.0,26.09,5,0
10,1989,1,0,0,0,0,0,0,0,,,0,0
11,Overall (11),114,48,37,0,0,6,19*,118,10.73,34.1,19,0
