,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1974,2,0,0,0,0,0,0,0,,,0,0
1,1976,1,1,0,0,0,0,14,14,14.0,56.0,0,0
2,1980,2,1,0,0,0,0,6,6,6.0,150.0,0,0
3,1981,3,2,0,0,0,0,14,16,8.0,64.0,1,0
4,1983,7,5,1,0,0,1,9,18,4.5,46.15,3,0
5,Overall (5),15,9,1,0,0,1,14,54,6.75,58.06,4,0
